action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,552622,[],CHEMBL762476,Inhibitory activity against human recombinant PARP-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)cc1,,,CHEMBL1134951,Bioorg Med Chem Lett,2002,"{'bei': '18.84', 'le': '0.37', 'lle': '6.88', 'sei': '6.89'}",CHEMBL433356,,CHEMBL433356,7.60,1,http://www.openphacts.org/units/Nanomolar,203718,=,1,1,=,,IC50,nM,,25.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,25.0
,,552625,[],CHEMBL762476,Inhibitory activity against human recombinant PARP-1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(=O)n(CCCCN2CCN(c3ncccn3)CC2)c2c1CCCC2,,,CHEMBL1134951,Bioorg Med Chem Lett,2002,"{'bei': '14.36', 'le': '0.27', 'lle': '4.71', 'sei': '6.34'}",CHEMBL110682,,CHEMBL110682,5.52,0,http://www.openphacts.org/units/Nanomolar,203685,=,1,1,=,,IC50,nM,,3000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,3000.0
,,552626,[],CHEMBL762476,Inhibitory activity against human recombinant PARP-1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CC(=O)c1ccc2ccccc2c1)C(=O)CCn1c2c(c(=O)[nH]c1=O)CCCC2,,,CHEMBL1134951,Bioorg Med Chem Lett,2002,"{'bei': '15.25', 'le': '0.28', 'lle': '4.10', 'sei': '6.94'}",CHEMBL110681,,CHEMBL110681,6.40,0,http://www.openphacts.org/units/Nanomolar,203684,=,1,1,=,,IC50,nM,,400.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,400.0
,,633516,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Oc1nc2ccc(N3CCC(N4CCCC4)CC3)nc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '20.45', 'le': '0.37', 'lle': '3.57', 'sei': '13.57'}",CHEMBL543394,,CHEMBL1192197,7.12,0,http://www.openphacts.org/units/Nanomolar,200667,=,1,1,=,,IC50,nM,,75.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,75.0
,,638252,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)C(F)(F)F.Oc1nc2ccc(N3C[C@H]4C[C@@H]3CN4)nc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '25.23', 'le': '0.46', 'lle': '5.34', 'sei': '12.04'}",CHEMBL1160877,,CHEMBL1199668,7.38,0,http://www.openphacts.org/units/Nanomolar,200664,=,1,1,=,,IC50,nM,,42.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,42.0
,,640672,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ccncc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '35.13', 'le': '0.63', 'lle': '4.40', 'sei': '14.98'}",CHEMBL82342,,CHEMBL82342,6.89,1,http://www.openphacts.org/units/Nanomolar,200675,=,1,1,=,,IC50,nM,,128.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,128.0
,,642000,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1CN2c1ccc2nc(O)c3ccccc3c2n1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '15.57', 'le': '0.29', 'lle': '2.42', 'sei': '7.76'}",CHEMBL323384,,CHEMBL323384,6.11,0,http://www.openphacts.org/units/Nanomolar,200665,=,1,1,=,,IC50,nM,,774.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,774.0
,,645518,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ccc(NCCN3CCOCC3)nc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '19.95', 'le': '0.37', 'lle': '4.24', 'sei': '9.18'}",CHEMBL107709,,CHEMBL107709,6.47,0,http://www.openphacts.org/units/Nanomolar,200671,=,1,1,=,,IC50,nM,,339.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,339.0
,,645520,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(=O)Nc1ccc2nc(O)c3ccccc3c2n1.Cl,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '23.65', 'le': '0.44', 'lle': '5.02', 'sei': '8.95'}",CHEMBL543157,,CHEMBL1191983,7.01,0,http://www.openphacts.org/units/Nanomolar,200658,=,1,1,=,,IC50,nM,,98.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,98.0
,,646722,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O=C(CN1CCCCC1)Nc1ccc2nc(O)c3ccccc3c2n1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '20.29', 'le': '0.37', 'lle': '3.91', 'sei': '8.71'}",CHEMBL542927,,CHEMBL1191783,6.82,0,http://www.openphacts.org/units/Nanomolar,200656,=,1,1,=,,IC50,nM,,150.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,150.0
,,647868,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccnc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1145841,J Med Chem,2003,,CHEMBL1140,NIACINAMIDE,CHEMBL1140,3.68,1,http://www.openphacts.org/units/Nanomolar,200677,=,1,1,=,,IC50,nM,,210000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,210000.0
,,647869,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2cccnc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '35.35', 'le': '0.63', 'lle': '4.86', 'sei': '15.16'}",CHEMBL320031,,CHEMBL320031,6.94,1,http://www.openphacts.org/units/Nanomolar,200647,=,1,1,=,,IC50,nM,,116.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,116.0
,,649136,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNc1ccc2nc(O)c3ccccc3c2n1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '21.78', 'le': '0.40', 'lle': '3.52', 'sei': '11.03'}",CHEMBL108106,,CHEMBL108106,6.76,0,http://www.openphacts.org/units/Nanomolar,200670,=,1,1,=,,IC50,nM,,173.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,173.0
,,649138,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O=C(CN1CCC(N2CCCC2)CC1)Nc1ccc2nc(O)c3ccccc3c2n1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '16.89', 'le': '0.31', 'lle': '3.86', 'sei': '8.39'}",CHEMBL545507,,CHEMBL1194010,6.85,0,http://www.openphacts.org/units/Nanomolar,200654,=,1,1,=,,IC50,nM,,142.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,142.0
,,649147,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O=C(CN1CCC(N2CCCC2)CC1)Nc1cnc2c(c1)nc(O)c1ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '16.95', 'le': '0.31', 'lle': '3.88', 'sei': '8.42'}",CHEMBL542692,,CHEMBL1191576,6.87,0,http://www.openphacts.org/units/Nanomolar,200653,=,1,1,=,,IC50,nM,,134.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,134.0
,,654944,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)O.Oc1nc2ccc(N3CCNCC3)nc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '25.81', 'le': '0.47', 'lle': '5.34', 'sei': '11.81'}",CHEMBL107284,,CHEMBL1179970,7.24,0,http://www.openphacts.org/units/Nanomolar,200663,=,1,1,=,,IC50,nM,,58.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,58.0
,,656200,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ccccc2c2ncccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '28.22', 'le': '0.50', 'lle': '3.05', 'sei': '12.04'}",CHEMBL109064,,CHEMBL109064,5.54,0,http://www.openphacts.org/units/Nanomolar,200672,=,1,1,=,,IC50,nM,,2900.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,2900.0
,,656201,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,C[N+]1([O-])CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '21.29', 'le': '0.39', 'lle': '4.36', 'sei': '9.14'}",CHEMBL106298,,CHEMBL106298,6.61,0,http://www.openphacts.org/units/Nanomolar,200661,=,1,1,=,,IC50,nM,,247.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,247.0
,,658648,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2nc(O)c3ccccc3c2n1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '31.63', 'le': '0.57', 'lle': '4.61', 'sei': '9.27'}",CHEMBL106734,,CHEMBL106734,6.68,0,http://www.openphacts.org/units/Nanomolar,200669,=,1,1,=,,IC50,nM,,209.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,209.0
,,658650,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C[C@H]2C[C@@H]1CN2c1ccc2nc(O)c3ccccc3c2n1.CS(=O)(=O)O,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '23.80', 'le': '0.43', 'lle': '4.91', 'sei': '13.89'}",CHEMBL107659,,CHEMBL1179971,7.29,0,http://www.openphacts.org/units/Nanomolar,200662,=,1,1,=,,IC50,nM,,51.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,51.0
,,661081,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ncccc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '33.16', 'le': '0.59', 'lle': '4.02', 'sei': '14.14'}",CHEMBL110381,,CHEMBL110381,6.51,0,http://www.openphacts.org/units/Nanomolar,200674,=,1,1,=,,IC50,nM,,311.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,311.0
,,661082,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCN(CC(=O)Nc2ccc3nc(O)c4ccccc4c3n2)CC1.Cl,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '17.28', 'le': '0.32', 'lle': '4.11', 'sei': '8.04'}",CHEMBL543393,,CHEMBL1192196,6.56,0,http://www.openphacts.org/units/Nanomolar,200652,=,1,1,=,,IC50,nM,,277.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,277.0
,,662270,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)O.Oc1nc2ccc(N3CCN(CC4CC4)CC3)nc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '21.38', 'le': '0.39', 'lle': '4.13', 'sei': '13.62'}",CHEMBL108431,,CHEMBL1179983,7.15,0,http://www.openphacts.org/units/Nanomolar,200660,=,1,1,=,,IC50,nM,,71.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,71.0
,,663604,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cnc2c(c1)[nH]c(=O)c1ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '31.93', 'le': '0.58', 'lle': '5.08', 'sei': '9.40'}",CHEMBL106154,,CHEMBL106154,6.75,1,http://www.openphacts.org/units/Nanomolar,200659,=,1,1,=,,IC50,nM,,180.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,180.0
,,664923,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O=C(CN1CCCCC1)Nc1cnc2c(c1)nc(O)c1ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '20.67', 'le': '0.38', 'lle': '4.04', 'sei': '8.88'}",CHEMBL543159,,CHEMBL1191985,6.96,0,http://www.openphacts.org/units/Nanomolar,200655,=,1,1,=,,IC50,nM,,111.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,111.0
,,666192,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C1CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1.CS(=O)(=O)O,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '21.56', 'le': '0.40', 'lle': '3.93', 'sei': '13.24'}",CHEMBL418813,,CHEMBL1185519,6.95,0,http://www.openphacts.org/units/Nanomolar,200668,=,1,1,=,,IC50,nM,,112.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,112.0
,,668800,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ccccc2c2cccnc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '24.74', 'le': '0.44', 'lle': '2.36', 'sei': '10.55'}",CHEMBL107738,,CHEMBL107738,4.85,0,http://www.openphacts.org/units/Nanomolar,200649,=,1,1,=,,IC50,nM,,14000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,14000.0
,,668801,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(=O)Nc1cnc2c(c1)nc(O)c1ccccc12.Cl,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '22.89', 'le': '0.42', 'lle': '4.79', 'sei': '8.66'}",CHEMBL541576,,CHEMBL1190776,6.78,0,http://www.openphacts.org/units/Nanomolar,200657,=,1,1,=,,IC50,nM,,165.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,165.0
,,669959,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '33.07', 'le': '0.59', 'lle': '3.78', 'sei': '19.65'}",CHEMBL45245,,CHEMBL45245,6.46,1,http://www.openphacts.org/units/Nanomolar,200676,=,1,1,=,,IC50,nM,,350.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,350.0
,,669961,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ccccc2c2ccncc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '28.46', 'le': '0.51', 'lle': '3.10', 'sei': '12.14'}",CHEMBL108849,,CHEMBL108849,5.58,0,http://www.openphacts.org/units/Nanomolar,200673,=,1,1,=,,IC50,nM,,2600.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,2600.0
,,669962,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '24.96', 'le': '0.46', 'lle': '5.11', 'sei': '14.00'}",CHEMBL105995,,CHEMBL105995,7.35,0,http://www.openphacts.org/units/Nanomolar,200666,=,1,1,=,,IC50,nM,,45.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,45.0
,,671254,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccccc1,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '38.79', 'le': '0.71', 'lle': '3.91', 'sei': '10.91'}",CHEMBL267373,BENZAMIDE,CHEMBL267373,4.70,0,http://www.openphacts.org/units/Nanomolar,200646,=,1,1,=,,IC50,nM,,20000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,20000.0
,,671255,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2cnccc2c2ccccc12,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '34.51', 'le': '0.62', 'lle': '4.28', 'sei': '14.72'}",CHEMBL311091,,CHEMBL311091,6.77,1,http://www.openphacts.org/units/Nanomolar,200648,=,1,1,=,,IC50,nM,,169.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,169.0
,,671256,[],CHEMBL761610,Inhibitory activity against Poly (ADP-ribose) polymerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCN(CC(=O)Nc2cnc3c(c2)nc(O)c2ccccc23)CC1.Cl,,,CHEMBL1145841,J Med Chem,2003,"{'bei': '18.62', 'le': '0.34', 'lle': '4.62', 'sei': '8.66'}",CHEMBL558796,,CHEMBL1196962,7.07,0,http://www.openphacts.org/units/Nanomolar,200651,=,1,1,=,,IC50,nM,,86.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,86.0
,,789276,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2nc(O)c3ccccc3c2c1,,,CHEMBL1134673,J Med Chem,2001,"{'bei': '26.88', 'le': '0.49', 'lle': '3.46', 'sei': '8.47'}",CHEMBL48391,,CHEMBL48391,6.46,0,http://www.openphacts.org/units/Nanomolar,237139,=,1,1,=,,IC50,nM,,350.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,0.35
,,793236,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc(Br)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134673,J Med Chem,2001,,CHEMBL339059,,CHEMBL339059,,0,http://www.openphacts.org/units/Nanomolar,237145,=,1,1,=,,IC50,nM,,2200000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,2200.0
,,797656,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccc(O)c1,,,CHEMBL1134673,J Med Chem,2001,"{'bei': '36.76', 'le': '0.69', 'lle': '4.55', 'sei': '7.96'}",CHEMBL419424,,CHEMBL419424,5.04,0,http://www.openphacts.org/units/Nanomolar,237160,=,1,1,=,,IC50,nM,,9100.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,9.1
,,798897,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2c2ccccc12,,,CHEMBL1134673,J Med Chem,2001,"{'bei': '33.41', 'le': '0.59', 'lle': '3.84', 'sei': '19.85'}",CHEMBL45245,,CHEMBL45245,6.52,1,http://www.openphacts.org/units/Nanomolar,237148,=,1,1,=,,IC50,nM,,300.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,0.3
,,800070,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134673,J Med Chem,2001,,CHEMBL123617,,CHEMBL123617,,0,http://www.openphacts.org/units/Nanomolar,237159,=,1,1,=,,IC50,nM,,280000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,280.0
,,800071,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C(N)=O)c1,,,CHEMBL1134673,J Med Chem,2001,"{'bei': '34.93', 'le': '0.64', 'lle': '3.63', 'sei': '10.96'}",CHEMBL123572,,CHEMBL123572,4.72,0,http://www.openphacts.org/units/Nanomolar,237158,=,1,1,=,,IC50,nM,,19000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,19.0
,,802565,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc(F)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134673,J Med Chem,2001,,CHEMBL125596,,CHEMBL125596,,0,http://www.openphacts.org/units/Nanomolar,237183,=,1,1,=,,IC50,nM,,200000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,200.0
,,803805,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1cccc(C(N)=O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134673,J Med Chem,2001,,CHEMBL123205,,CHEMBL123205,,0,http://www.openphacts.org/units/Nanomolar,237156,=,1,1,=,,IC50,nM,,120000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,120.0
,,803806,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cccc2c(O)nccc12,,,CHEMBL1134673,J Med Chem,2001,"{'bei': '39.77', 'le': '0.73', 'lle': '4.76', 'sei': '12.01'}",CHEMBL338314,,CHEMBL338314,6.41,0,http://www.openphacts.org/units/Nanomolar,237169,=,1,1,=,,IC50,nM,,390.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,0.39
,,804984,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(C(N)=O)c1,,,CHEMBL1134673,J Med Chem,2001,"{'bei': '31.55', 'le': '0.59', 'lle': '3.98', 'sei': '9.12'}",CHEMBL123978,,CHEMBL123978,4.77,0,http://www.openphacts.org/units/Nanomolar,237161,=,1,1,=,,IC50,nM,,17000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,17.0
,,804985,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccc([N+](=O)[O-])c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134673,J Med Chem,2001,,CHEMBL338567,,CHEMBL338567,,0,http://www.openphacts.org/units/Nanomolar,237157,=,1,1,=,,IC50,nM,,160000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,160.0
,,806377,[],CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc(Cl)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134673,J Med Chem,2001,,CHEMBL121999,,CHEMBL121999,,0,http://www.openphacts.org/units/Nanomolar,237143,=,1,1,=,,IC50,nM,,300000.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,uM,UO_0000065,,300.0
